ee_pos_error_x,ee_pos_error_y,ee_pos_error_z,ee_pos_error_norm,ee_ori_error_rad,ee_ori_error_deg,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,base_vel_x,base_vel_y,base_ang_vel
0.43500286,0.3349881,-0.09742267,1.2831162,2.7062616,155.05736,0.00013559734,3.5571215e-05,-5.3301137e-05,-0.017743595,1.5838696,-1.7440149,0.042359285,-0.0054290253,-0.054156736,-2.3574947e-05,-0.001220558,-0.00036054265,0.012679122,0.16014841,-0.020203158,0.19226277,-0.021791853,-0.13925035,-0.40852553,0.29036868,0.042703174
0.6750219,0.20724063,-0.10036223,1.3768104,2.698884,154.63464,-7.551951e-05,0.00018982454,-8.5527165e-05,-0.015108694,1.5784969,-1.7142878,-0.00037997495,-0.014861988,-0.057546917,0.000108730106,0.0012402725,-0.00023899792,0.3180363,-0.15637635,0.2091935,-0.37446845,0.010124644,0.06809847,-0.36049816,0.238301,0.04507109
0.89005643,0.08384286,-0.099606715,1.5221562,2.6839986,153.7818,-2.0510422e-05,-2.7020813e-05,-2.596938e-06,-0.016399411,1.5707278,-1.6809185,-0.01608044,0.0028994451,0.0015042359,-0.00091016304,0.00033579575,0.00039751595,-0.030244453,-0.03462407,0.024700914,-0.039875437,-0.012972128,0.15753165,-0.34314322,0.2201988,-0.056435972
1.0824872,-0.010864042,-0.08522283,1.6633613,2.6666894,152.79004,6.2186606e-05,-4.852097e-05,-2.2905044e-05,0.031097041,1.5613927,-1.6867845,-0.010957224,0.0065262225,0.029996596,-0.0010545581,-0.0015097748,0.0008953755,-0.0067199552,0.1114927,-0.10680106,-0.072729334,-0.098505,-0.21233127,-0.27785525,0.16520253,-0.048913732
1.2324412,-0.08511065,-0.07988035,1.7705972,2.6285834,150.60674,3.311155e-05,3.9309343e-05,1.5950873e-06,0.046672627,1.5746299,-1.66806,-0.0045700334,0.0068277996,0.09567511,0.00015673586,0.0002694226,-0.00083153055,0.09351471,0.031302594,0.009665104,-0.050952815,-0.0778645,-0.0108896345,-0.24831177,0.11583949,-0.081742585
1.3693521,-0.1354214,-0.08397143,1.8650146,2.5926137,148.5458,-0.00011490687,-3.1519543e-05,6.416578e-05,0.034307837,1.5926077,-1.6574781,-0.0043518445,0.005046509,0.110226944,0.001097381,0.001234331,-0.0007962664,-0.005827315,-0.122306064,-0.05727411,0.09683918,0.060230404,0.19280161,-0.22091857,0.08763568,-0.11448527
1.5149984,-0.17259714,-0.08089459,1.9710295,2.5575826,146.53867,-0.00014149108,-1.9810115e-05,5.570784e-05,0.04991904,1.5927825,-1.6497034,-0.008846205,-0.0011496744,0.09513186,0.0012389573,9.200807e-05,0.00017699142,-0.041082896,-0.15508616,-0.056856487,0.06998723,0.13238788,0.31866458,-0.19883947,0.06667785,-0.10084851
1.6674619,-0.20353131,-0.08215022,2.086905,2.5379658,145.41473,-0.00012169857,6.922666e-05,4.640512e-06,0.047494084,1.5908017,-1.640453,-0.0073548313,-0.0051559983,0.05735044,0.00092522026,-0.0006378294,0.00039222688,0.14091215,-0.12987427,-0.004241377,-0.057574943,0.042626493,0.3665244,-0.20259006,0.0528185,-0.07755466
1.8314351,-0.22564489,-0.08381629,2.2140565,2.5235822,144.5906,-5.5246892e-05,5.8740658e-05,-5.5514047e-06,0.0375592,1.5880187,-1.6468391,0.0025408554,-0.011068957,0.038877815,0.00036553325,-0.00013418579,0.00014107993,0.08537943,-0.061209276,0.025929397,-0.037070826,0.06428698,0.12919743,-0.20167267,0.050468884,-0.073782034
2.027544,-0.25510943,-0.082880884,2.3714342,2.509973,143.81085,1.2906854e-05,-7.432519e-06,-7.710974e-06,0.033415563,1.5892329,-1.6497648,-0.007706883,-0.01081665,0.016897688,0.00016732758,-0.00045093143,0.0003599632,-0.07956639,0.06293709,-0.04809635,0.022242764,-0.03076812,-0.14353172,-0.20699726,0.0785331,-0.02386399
2.2678003,-0.2973026,-0.08191402,2.5970907,2.535488,145.27275,7.543602e-05,3.5306475e-05,-5.8004203e-05,0.032458983,1.5777247,-1.6630352,-0.0125808595,-0.01130414,0.031083398,-0.0013470566,-0.0004181953,0.00062246615,0.0153886415,0.11605169,-0.030703217,-0.018903406,-0.07345226,-0.19455501,-0.23184815,0.14963055,-0.0026132949
2.5352259,-0.36994156,-0.07612172,2.8749406,2.5712974,147.32446,0.00012534062,4.2258594e-05,-3.841405e-05,0.05462275,1.5607119,-1.6657969,-0.022361282,-0.019308565,0.059178524,-0.0008347449,0.0005633988,-0.00042428734,0.12805404,0.1100086,0.04066586,-0.08403985,-0.16561797,-0.17077014,-0.2665773,0.22368465,0.060513202
