joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel
-5.8412777e-05,-0.00014388628,-0.00013349587,2.354052,0.8296885,-1.5980928,-0.055788934,0.14153874,-0.23838013,-0.0004774242,0.00019524363,0.00083134626,-0.0088468045,-0.05875011,0.24246031,0.23175265,0.3637271,-0.0007915199
-1.5972346e-05,6.878885e-05,-6.629634e-05,2.3845735,0.8312297,-1.5884175,-0.020071398,0.1234427,-0.1944372,0.00030640437,-0.0006684765,0.00036383545,-0.110142015,-0.028973944,0.30481976,0.28787205,-0.019297529,0.081591785
-4.5893805e-05,2.3127124e-05,-6.9454065e-05,2.4062605,0.8044592,-1.5633643,-0.045659944,0.080851726,-0.2007227,0.00036881055,0.002714072,0.00010603691,0.0068864524,0.0468808,0.26128858,0.3032868,-0.2218962,-0.09597405
9.6352116e-05,7.958012e-05,-4.9753187e-05,2.4154484,0.8173615,-1.5351176,-0.07360402,0.039647393,-0.20872846,-0.00076231,-0.001132943,-0.00029577373,-0.07196351,0.04183405,-0.13152552,-0.38141406,-0.063661195,0.061031606
0.00015255483,-0.000100506426,-7.002986e-05,2.4140003,0.84763145,-1.5335698,-0.014584651,0.039264902,-0.2022402,-0.0011418075,-0.003166678,8.1490725e-08,-0.023342477,-0.12667406,-0.25966305,0.18154228,-0.42818826,0.13198909
1.3946023e-05,0.00010099887,-0.00012219734,2.4035707,0.8713979,-1.4723458,-0.050696366,-0.010516443,-0.21566458,-0.00055374566,-0.004163136,-0.0011774754,0.15211219,0.012836836,0.22575317,-0.37402266,-0.32329905,0.113147065
8.181269e-05,0.00017673381,-3.8405422e-05,2.4266808,0.9601773,-1.4767052,-0.048813924,0.016494,-0.21530688,0.00055365264,-0.0030898876,0.0006502115,-0.091462806,0.16120577,-0.14503564,-0.1798239,-0.19317274,-0.31283647
0.00015893829,-0.00014813585,-4.765643e-06,2.4038758,1.0069773,-1.4530262,-0.117664345,-0.029926129,-0.1971335,0.00038582037,-0.0009184638,0.0008787792,-0.17307235,-0.18032393,0.03349769,0.0043319017,-0.015720926,0.031598
1.816517e-05,7.4166164e-05,-1.9561448e-05,2.4276323,0.99349344,-1.4192479,-0.03682782,-0.012979021,-0.23875077,0.00030620332,-3.4403638e-05,0.002360086,-0.1882311,0.04389184,-0.054944083,0.124633804,0.26918563,-0.07628776
-2.9398114e-05,8.394203e-05,-7.325306e-05,2.4405003,0.9715903,-1.3957807,0.027606577,-0.004340008,-0.2210264,-0.0010063404,0.0032520294,0.0005652832,-0.05713862,0.033483658,0.16237149,0.17478406,0.20299283,-0.039211683
